// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 2.55 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" --output "C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 9.76 sec and exited with 0
// ***** Done, took 00:00:12 (12.45 sec)   *****
// Found 6 benchmarks:
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult   4: 65536 op, 1025624800.00 ns, 15.6498 us/op
WorkloadResult   5: 65536 op, 763881700.00 ns, 11.6559 us/op
WorkloadResult   6: 65536 op, 1149491900.00 ns, 17.5399 us/op
WorkloadResult   7: 65536 op, 1202790000.00 ns, 18.3531 us/op
WorkloadResult   8: 65536 op, 865649200.00 ns, 13.2088 us/op
WorkloadResult   9: 65536 op, 771708400.00 ns, 11.7753 us/op
WorkloadResult  10: 65536 op, 796056900.00 ns, 12.1469 us/op
WorkloadResult  11: 65536 op, 969610200.00 ns, 14.7951 us/op
WorkloadResult  12: 65536 op, 710952900.00 ns, 10.8483 us/op
WorkloadResult  13: 65536 op, 931924600.00 ns, 14.2200 us/op
WorkloadResult  14: 65536 op, 1310272300.00 ns, 19.9932 us/op
WorkloadResult  15: 65536 op, 1034877500.00 ns, 15.7910 us/op
WorkloadResult  16: 65536 op, 858471400.00 ns, 13.0992 us/op
WorkloadResult  17: 65536 op, 1079679700.00 ns, 16.4746 us/op
WorkloadResult  18: 65536 op, 879448000.00 ns, 13.4193 us/op
WorkloadResult  19: 65536 op, 1010549100.00 ns, 15.4198 us/op
WorkloadResult  20: 65536 op, 1204609000.00 ns, 18.3809 us/op
WorkloadResult  21: 65536 op, 768938400.00 ns, 11.7331 us/op
WorkloadResult  22: 65536 op, 737308200.00 ns, 11.2504 us/op
WorkloadResult  23: 65536 op, 850257300.00 ns, 12.9739 us/op
WorkloadResult  24: 65536 op, 633192600.00 ns, 9.6618 us/op
WorkloadResult  25: 65536 op, 592168900.00 ns, 9.0358 us/op
WorkloadResult  26: 65536 op, 640338100.00 ns, 9.7708 us/op
WorkloadResult  27: 65536 op, 809434100.00 ns, 12.3510 us/op
WorkloadResult  28: 65536 op, 831548600.00 ns, 12.6884 us/op
WorkloadResult  29: 65536 op, 645762200.00 ns, 9.8535 us/op
WorkloadResult  30: 65536 op, 588393000.00 ns, 8.9782 us/op
WorkloadResult  31: 65536 op, 551870800.00 ns, 8.4209 us/op
WorkloadResult  32: 65536 op, 574493500.00 ns, 8.7661 us/op
WorkloadResult  33: 65536 op, 592883800.00 ns, 9.0467 us/op
WorkloadResult  34: 65536 op, 584358300.00 ns, 8.9166 us/op
WorkloadResult  35: 65536 op, 536748600.00 ns, 8.1901 us/op
WorkloadResult  36: 65536 op, 545833900.00 ns, 8.3288 us/op
WorkloadResult  37: 65536 op, 516819700.00 ns, 7.8860 us/op
WorkloadResult  38: 65536 op, 450246500.00 ns, 6.8702 us/op
WorkloadResult  39: 65536 op, 512678500.00 ns, 7.8229 us/op
WorkloadResult  40: 65536 op, 500824400.00 ns, 7.6420 us/op
WorkloadResult  41: 65536 op, 474909800.00 ns, 7.2465 us/op
WorkloadResult  42: 65536 op, 498783700.00 ns, 7.6108 us/op
WorkloadResult  43: 65536 op, 631555000.00 ns, 9.6368 us/op
WorkloadResult  44: 65536 op, 502852600.00 ns, 7.6729 us/op
WorkloadResult  45: 65536 op, 495983600.00 ns, 7.5681 us/op
WorkloadResult  46: 65536 op, 633521000.00 ns, 9.6668 us/op
WorkloadResult  47: 65536 op, 655335500.00 ns, 9.9996 us/op
WorkloadResult  48: 65536 op, 622644500.00 ns, 9.5008 us/op
WorkloadResult  49: 65536 op, 531996600.00 ns, 8.1176 us/op
WorkloadResult  50: 65536 op, 468629400.00 ns, 7.1507 us/op
WorkloadResult  51: 65536 op, 521572600.00 ns, 7.9586 us/op
WorkloadResult  52: 65536 op, 510485700.00 ns, 7.7894 us/op
WorkloadResult  53: 65536 op, 506392100.00 ns, 7.7269 us/op
WorkloadResult  54: 65536 op, 458069600.00 ns, 6.9896 us/op
WorkloadResult  55: 65536 op, 452756900.00 ns, 6.9085 us/op
WorkloadResult  56: 65536 op, 480970800.00 ns, 7.3390 us/op
WorkloadResult  57: 65536 op, 463239400.00 ns, 7.0685 us/op
WorkloadResult  58: 65536 op, 551719800.00 ns, 8.4186 us/op
WorkloadResult  59: 65536 op, 458681200.00 ns, 6.9989 us/op
WorkloadResult  60: 65536 op, 451298800.00 ns, 6.8863 us/op
WorkloadResult  61: 65536 op, 456718300.00 ns, 6.9690 us/op
WorkloadResult  62: 65536 op, 461477800.00 ns, 7.0416 us/op
WorkloadResult  63: 65536 op, 469753500.00 ns, 7.1679 us/op
WorkloadResult  64: 65536 op, 464434000.00 ns, 7.0867 us/op
WorkloadResult  65: 65536 op, 446672600.00 ns, 6.8157 us/op
WorkloadResult  66: 65536 op, 434530600.00 ns, 6.6304 us/op
WorkloadResult  67: 65536 op, 467035300.00 ns, 7.1264 us/op
WorkloadResult  68: 65536 op, 440773100.00 ns, 6.7257 us/op
WorkloadResult  69: 65536 op, 446693500.00 ns, 6.8160 us/op
WorkloadResult  70: 65536 op, 508743700.00 ns, 7.7628 us/op
WorkloadResult  71: 65536 op, 497113600.00 ns, 7.5854 us/op
WorkloadResult  72: 65536 op, 507486400.00 ns, 7.7436 us/op
WorkloadResult  73: 65536 op, 513286200.00 ns, 7.8321 us/op
WorkloadResult  74: 65536 op, 443749600.00 ns, 6.7711 us/op
WorkloadResult  75: 65536 op, 454276800.00 ns, 6.9317 us/op
WorkloadResult  76: 65536 op, 636269700.00 ns, 9.7087 us/op
WorkloadResult  77: 65536 op, 571773600.00 ns, 8.7246 us/op
WorkloadResult  78: 65536 op, 568896200.00 ns, 8.6807 us/op
WorkloadResult  79: 65536 op, 635138200.00 ns, 9.6914 us/op
WorkloadResult  80: 65536 op, 872816700.00 ns, 13.3181 us/op
WorkloadResult  81: 65536 op, 955111500.00 ns, 14.5738 us/op
WorkloadResult  82: 65536 op, 837165100.00 ns, 12.7741 us/op
WorkloadResult  83: 65536 op, 947907900.00 ns, 14.4639 us/op
WorkloadResult  84: 65536 op, 830090200.00 ns, 12.6662 us/op
WorkloadResult  85: 65536 op, 606120600.00 ns, 9.2487 us/op
WorkloadResult  86: 65536 op, 534020000.00 ns, 8.1485 us/op
WorkloadResult  87: 65536 op, 531542100.00 ns, 8.1107 us/op
WorkloadResult  88: 65536 op, 588682900.00 ns, 8.9826 us/op
WorkloadResult  89: 65536 op, 558164600.00 ns, 8.5169 us/op
WorkloadResult  90: 65536 op, 519129100.00 ns, 7.9213 us/op
WorkloadResult  91: 65536 op, 502326900.00 ns, 7.6649 us/op
WorkloadResult  92: 65536 op, 547481500.00 ns, 8.3539 us/op
WorkloadResult  93: 65536 op, 692730900.00 ns, 10.5702 us/op
WorkloadResult  94: 65536 op, 1216627200.00 ns, 18.5643 us/op
WorkloadResult  95: 65536 op, 858955200.00 ns, 13.1066 us/op
WorkloadResult  96: 65536 op, 894087800.00 ns, 13.6427 us/op
WorkloadResult  97: 65536 op, 735914400.00 ns, 11.2292 us/op
WorkloadResult  98: 65536 op, 718171400.00 ns, 10.9584 us/op
// GC:  0 0 0 400 65536
// Threading:  0 0 65536

// AfterAll
// Benchmark Process 27760 has exited with code 0.

Mean = 10.164 μs, StdErr = 0.329 μs (3.24%), N = 98, StdDev = 3.260 μs
Min = 6.630 μs, Q1 = 7.667 μs, Median = 8.980 μs, Q3 = 12.587 μs, Max = 19.993 μs
IQR = 4.920 μs, LowerFence = 0.286 μs, UpperFence = 19.968 μs
ConfidenceInterval = [9.046 μs; 11.281 μs] (CI 99.9%), Margin = 1.118 μs (11.00% of Mean)
Skewness = 1.04, Kurtosis = 3.25, MValue = 2.81

// ** Remained 2 (33.3%) benchmark(s) to run. Estimated finish 2025-02-16 10:59 (0h 2m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4.dll --anonymousPipes 1736 1740 --benchmarkName "BenchmarkNET9.IterationBenchmark.IEnumerableForeach(CollectionSize: 10000)" --job Default --benchmarkId 4 in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 347600.00 ns, 347.6000 us/op
WorkloadJitting  1: 1 op, 3323100.00 ns, 3.3231 ms/op

OverheadJitting  2: 16 op, 384000.00 ns, 24.0000 us/op
WorkloadJitting  2: 16 op, 2889900.00 ns, 180.6188 us/op

WorkloadPilot    1: 16 op, 2481800.00 ns, 155.1125 us/op
WorkloadPilot    2: 32 op, 5042100.00 ns, 157.5656 us/op
WorkloadPilot    3: 64 op, 9556500.00 ns, 149.3203 us/op
WorkloadPilot    4: 128 op, 18455500.00 ns, 144.1836 us/op
WorkloadPilot    5: 256 op, 35737400.00 ns, 139.5992 us/op
WorkloadPilot    6: 512 op, 74785300.00 ns, 146.0650 us/op
WorkloadPilot    7: 1024 op, 119666000.00 ns, 116.8613 us/op
WorkloadPilot    8: 2048 op, 231312500.00 ns, 112.9456 us/op
WorkloadPilot    9: 4096 op, 473993100.00 ns, 115.7210 us/op
WorkloadPilot   10: 8192 op, 855756700.00 ns, 104.4625 us/op

OverheadWarmup   1: 8192 op, 29600.00 ns, 3.6133 ns/op
OverheadWarmup   2: 8192 op, 26800.00 ns, 3.2715 ns/op
OverheadWarmup   3: 8192 op, 26900.00 ns, 3.2837 ns/op
OverheadWarmup   4: 8192 op, 26500.00 ns, 3.2349 ns/op
OverheadWarmup   5: 8192 op, 26600.00 ns, 3.2471 ns/op
OverheadWarmup   6: 8192 op, 26600.00 ns, 3.2471 ns/op

OverheadActual   1: 8192 op, 27900.00 ns, 3.4058 ns/op
OverheadActual   2: 8192 op, 27800.00 ns, 3.3936 ns/op
OverheadActual   3: 8192 op, 29900.00 ns, 3.6499 ns/op
OverheadActual   4: 8192 op, 27500.00 ns, 3.3569 ns/op
OverheadActual   5: 8192 op, 27700.00 ns, 3.3813 ns/op
OverheadActual   6: 8192 op, 35500.00 ns, 4.3335 ns/op
OverheadActual   7: 8192 op, 28900.00 ns, 3.5278 ns/op
OverheadActual   8: 8192 op, 27900.00 ns, 3.4058 ns/op
OverheadActual   9: 8192 op, 29100.00 ns, 3.5522 ns/op
OverheadActual  10: 8192 op, 34200.00 ns, 4.1748 ns/op
OverheadActual  11: 8192 op, 30900.00 ns, 3.7720 ns/op
OverheadActual  12: 8192 op, 28700.00 ns, 3.5034 ns/op
OverheadActual  13: 8192 op, 22000.00 ns, 2.6855 ns/op
OverheadActual  14: 8192 op, 35400.00 ns, 4.3213 ns/op
OverheadActual  15: 8192 op, 22500.00 ns, 2.7466 ns/op
OverheadActual  16: 8192 op, 22400.00 ns, 2.7344 ns/op
OverheadActual  17: 8192 op, 22300.00 ns, 2.7222 ns/op
OverheadActual  18: 8192 op, 22200.00 ns, 2.7100 ns/op
OverheadActual  19: 8192 op, 44200.00 ns, 5.3955 ns/op
OverheadActual  20: 8192 op, 22900.00 ns, 2.7954 ns/op

WorkloadWarmup   1: 8192 op, 841483900.00 ns, 102.7202 us/op
WorkloadWarmup   2: 8192 op, 642722000.00 ns, 78.4573 us/op
WorkloadWarmup   3: 8192 op, 657363000.00 ns, 80.2445 us/op
WorkloadWarmup   4: 8192 op, 642216100.00 ns, 78.3955 us/op
WorkloadWarmup   5: 8192 op, 646751900.00 ns, 78.9492 us/op
WorkloadWarmup   6: 8192 op, 668990500.00 ns, 81.6639 us/op
WorkloadWarmup   7: 8192 op, 652450900.00 ns, 79.6449 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 732275400.00 ns, 89.3891 us/op
WorkloadActual   2: 8192 op, 645285100.00 ns, 78.7702 us/op
WorkloadActual   3: 8192 op, 632612500.00 ns, 77.2232 us/op
WorkloadActual   4: 8192 op, 746765600.00 ns, 91.1579 us/op
WorkloadActual   5: 8192 op, 645855600.00 ns, 78.8398 us/op
WorkloadActual   6: 8192 op, 649516500.00 ns, 79.2867 us/op
WorkloadActual   7: 8192 op, 676711500.00 ns, 82.6064 us/op
WorkloadActual   8: 8192 op, 737455900.00 ns, 90.0215 us/op
WorkloadActual   9: 8192 op, 756292200.00 ns, 92.3208 us/op
WorkloadActual  10: 8192 op, 692920300.00 ns, 84.5850 us/op
WorkloadActual  11: 8192 op, 719423100.00 ns, 87.8202 us/op
WorkloadActual  12: 8192 op, 675701000.00 ns, 82.4830 us/op
WorkloadActual  13: 8192 op, 887558500.00 ns, 108.3445 us/op
WorkloadActual  14: 8192 op, 1119297700.00 ns, 136.6330 us/op
WorkloadActual  15: 8192 op, 1298034800.00 ns, 158.4515 us/op
WorkloadActual  16: 8192 op, 1415261100.00 ns, 172.7614 us/op
WorkloadActual  17: 8192 op, 1278444800.00 ns, 156.0602 us/op
WorkloadActual  18: 8192 op, 1160123300.00 ns, 141.6166 us/op
WorkloadActual  19: 8192 op, 1066100700.00 ns, 130.1392 us/op
WorkloadActual  20: 8192 op, 731988700.00 ns, 89.3541 us/op
WorkloadActual  21: 8192 op, 655934800.00 ns, 80.0702 us/op
WorkloadActual  22: 8192 op, 657679700.00 ns, 80.2832 us/op
WorkloadActual  23: 8192 op, 664681000.00 ns, 81.1378 us/op
WorkloadActual  24: 8192 op, 711477700.00 ns, 86.8503 us/op
WorkloadActual  25: 8192 op, 748867700.00 ns, 91.4145 us/op
WorkloadActual  26: 8192 op, 641899500.00 ns, 78.3569 us/op
WorkloadActual  27: 8192 op, 726319200.00 ns, 88.6620 us/op
WorkloadActual  28: 8192 op, 722160400.00 ns, 88.1543 us/op
WorkloadActual  29: 8192 op, 700849100.00 ns, 85.5529 us/op
WorkloadActual  30: 8192 op, 736745300.00 ns, 89.9347 us/op
WorkloadActual  31: 8192 op, 772197200.00 ns, 94.2624 us/op
WorkloadActual  32: 8192 op, 861254500.00 ns, 105.1336 us/op
WorkloadActual  33: 8192 op, 771851900.00 ns, 94.2202 us/op
WorkloadActual  34: 8192 op, 743648100.00 ns, 90.7774 us/op
WorkloadActual  35: 8192 op, 764639300.00 ns, 93.3398 us/op
WorkloadActual  36: 8192 op, 724967000.00 ns, 88.4969 us/op
WorkloadActual  37: 8192 op, 697843900.00 ns, 85.1860 us/op
WorkloadActual  38: 8192 op, 658043200.00 ns, 80.3275 us/op
WorkloadActual  39: 8192 op, 665676000.00 ns, 81.2593 us/op
WorkloadActual  40: 8192 op, 661587200.00 ns, 80.7602 us/op
WorkloadActual  41: 8192 op, 708742200.00 ns, 86.5164 us/op
WorkloadActual  42: 8192 op, 776202000.00 ns, 94.7512 us/op
WorkloadActual  43: 8192 op, 914086100.00 ns, 111.5828 us/op
WorkloadActual  44: 8192 op, 905590500.00 ns, 110.5457 us/op
WorkloadActual  45: 8192 op, 810080300.00 ns, 98.8868 us/op
WorkloadActual  46: 8192 op, 762084200.00 ns, 93.0279 us/op
WorkloadActual  47: 8192 op, 741201700.00 ns, 90.4787 us/op
WorkloadActual  48: 8192 op, 751808700.00 ns, 91.7735 us/op
WorkloadActual  49: 8192 op, 816851700.00 ns, 99.7133 us/op
WorkloadActual  50: 8192 op, 812147800.00 ns, 99.1391 us/op
WorkloadActual  51: 8192 op, 773492000.00 ns, 94.4204 us/op
WorkloadActual  52: 8192 op, 776386700.00 ns, 94.7738 us/op
WorkloadActual  53: 8192 op, 1010570200.00 ns, 123.3606 us/op
WorkloadActual  54: 8192 op, 904885500.00 ns, 110.4597 us/op
WorkloadActual  55: 8192 op, 775079300.00 ns, 94.6142 us/op
WorkloadActual  56: 8192 op, 876930800.00 ns, 107.0472 us/op
WorkloadActual  57: 8192 op, 784406800.00 ns, 95.7528 us/op
WorkloadActual  58: 8192 op, 756367600.00 ns, 92.3300 us/op
WorkloadActual  59: 8192 op, 747736800.00 ns, 91.2765 us/op
WorkloadActual  60: 8192 op, 739644500.00 ns, 90.2886 us/op
WorkloadActual  61: 8192 op, 741174200.00 ns, 90.4754 us/op
WorkloadActual  62: 8192 op, 1000021500.00 ns, 122.0729 us/op
WorkloadActual  63: 8192 op, 856554700.00 ns, 104.5599 us/op
WorkloadActual  64: 8192 op, 743382500.00 ns, 90.7449 us/op
WorkloadActual  65: 8192 op, 737565000.00 ns, 90.0348 us/op
WorkloadActual  66: 8192 op, 744095000.00 ns, 90.8319 us/op
WorkloadActual  67: 8192 op, 866623100.00 ns, 105.7890 us/op
WorkloadActual  68: 8192 op, 819391200.00 ns, 100.0233 us/op
WorkloadActual  69: 8192 op, 835020400.00 ns, 101.9312 us/op
WorkloadActual  70: 8192 op, 780558800.00 ns, 95.2831 us/op
WorkloadActual  71: 8192 op, 768034600.00 ns, 93.7542 us/op
WorkloadActual  72: 8192 op, 912916400.00 ns, 111.4400 us/op
WorkloadActual  73: 8192 op, 1205569300.00 ns, 147.1642 us/op
WorkloadActual  74: 8192 op, 1010629300.00 ns, 123.3678 us/op
WorkloadActual  75: 8192 op, 1180140400.00 ns, 144.0601 us/op
WorkloadActual  76: 8192 op, 683657600.00 ns, 83.4543 us/op
WorkloadActual  77: 8192 op, 655276900.00 ns, 79.9899 us/op
WorkloadActual  78: 8192 op, 645501100.00 ns, 78.7965 us/op
WorkloadActual  79: 8192 op, 680063700.00 ns, 83.0156 us/op
WorkloadActual  80: 8192 op, 725372300.00 ns, 88.5464 us/op
WorkloadActual  81: 8192 op, 713230400.00 ns, 87.0643 us/op
WorkloadActual  82: 8192 op, 675305200.00 ns, 82.4347 us/op
WorkloadActual  83: 8192 op, 753158300.00 ns, 91.9383 us/op
WorkloadActual  84: 8192 op, 646376500.00 ns, 78.9034 us/op
WorkloadActual  85: 8192 op, 656560400.00 ns, 80.1465 us/op
WorkloadActual  86: 8192 op, 641493600.00 ns, 78.3073 us/op
WorkloadActual  87: 8192 op, 673803500.00 ns, 82.2514 us/op
WorkloadActual  88: 8192 op, 669004400.00 ns, 81.6656 us/op
WorkloadActual  89: 8192 op, 652875500.00 ns, 79.6967 us/op
WorkloadActual  90: 8192 op, 775246200.00 ns, 94.6345 us/op
WorkloadActual  91: 8192 op, 713673600.00 ns, 87.1184 us/op
WorkloadActual  92: 8192 op, 665295700.00 ns, 81.2129 us/op
WorkloadActual  93: 8192 op, 772106500.00 ns, 94.2513 us/op
WorkloadActual  94: 8192 op, 688993600.00 ns, 84.1057 us/op
WorkloadActual  95: 8192 op, 662382800.00 ns, 80.8573 us/op
WorkloadActual  96: 8192 op, 662299300.00 ns, 80.8471 us/op
WorkloadActual  97: 8192 op, 734630600.00 ns, 89.6766 us/op
WorkloadActual  98: 8192 op, 830588500.00 ns, 101.3902 us/op
WorkloadActual  99: 8192 op, 737797000.00 ns, 90.0631 us/op
WorkloadActual  100: 8192 op, 662534800.00 ns, 80.8758 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 732247500.00 ns, 89.3857 us/op
WorkloadResult   2: 8192 op, 645257200.00 ns, 78.7667 us/op
WorkloadResult   3: 8192 op, 632584600.00 ns, 77.2198 us/op
WorkloadResult   4: 8192 op, 746737700.00 ns, 91.1545 us/op
WorkloadResult   5: 8192 op, 645827700.00 ns, 78.8364 us/op
WorkloadResult   6: 8192 op, 649488600.00 ns, 79.2833 us/op
WorkloadResult   7: 8192 op, 676683600.00 ns, 82.6030 us/op
WorkloadResult   8: 8192 op, 737428000.00 ns, 90.0181 us/op
WorkloadResult   9: 8192 op, 756264300.00 ns, 92.3174 us/op
WorkloadResult  10: 8192 op, 692892400.00 ns, 84.5816 us/op
WorkloadResult  11: 8192 op, 719395200.00 ns, 87.8168 us/op
WorkloadResult  12: 8192 op, 675673100.00 ns, 82.4796 us/op
WorkloadResult  13: 8192 op, 887530600.00 ns, 108.3411 us/op
WorkloadResult  14: 8192 op, 731960800.00 ns, 89.3507 us/op
WorkloadResult  15: 8192 op, 655906900.00 ns, 80.0668 us/op
WorkloadResult  16: 8192 op, 657651800.00 ns, 80.2798 us/op
WorkloadResult  17: 8192 op, 664653100.00 ns, 81.1344 us/op
WorkloadResult  18: 8192 op, 711449800.00 ns, 86.8469 us/op
WorkloadResult  19: 8192 op, 748839800.00 ns, 91.4111 us/op
WorkloadResult  20: 8192 op, 641871600.00 ns, 78.3535 us/op
WorkloadResult  21: 8192 op, 726291300.00 ns, 88.6586 us/op
WorkloadResult  22: 8192 op, 722132500.00 ns, 88.1509 us/op
WorkloadResult  23: 8192 op, 700821200.00 ns, 85.5495 us/op
WorkloadResult  24: 8192 op, 736717400.00 ns, 89.9313 us/op
WorkloadResult  25: 8192 op, 772169300.00 ns, 94.2589 us/op
WorkloadResult  26: 8192 op, 861226600.00 ns, 105.1302 us/op
WorkloadResult  27: 8192 op, 771824000.00 ns, 94.2168 us/op
WorkloadResult  28: 8192 op, 743620200.00 ns, 90.7740 us/op
WorkloadResult  29: 8192 op, 764611400.00 ns, 93.3364 us/op
WorkloadResult  30: 8192 op, 724939100.00 ns, 88.4935 us/op
WorkloadResult  31: 8192 op, 697816000.00 ns, 85.1826 us/op
WorkloadResult  32: 8192 op, 658015300.00 ns, 80.3241 us/op
WorkloadResult  33: 8192 op, 665648100.00 ns, 81.2559 us/op
WorkloadResult  34: 8192 op, 661559300.00 ns, 80.7568 us/op
WorkloadResult  35: 8192 op, 708714300.00 ns, 86.5130 us/op
WorkloadResult  36: 8192 op, 776174100.00 ns, 94.7478 us/op
WorkloadResult  37: 8192 op, 914058200.00 ns, 111.5794 us/op
WorkloadResult  38: 8192 op, 905562600.00 ns, 110.5423 us/op
WorkloadResult  39: 8192 op, 810052400.00 ns, 98.8833 us/op
WorkloadResult  40: 8192 op, 762056300.00 ns, 93.0245 us/op
WorkloadResult  41: 8192 op, 741173800.00 ns, 90.4753 us/op
WorkloadResult  42: 8192 op, 751780800.00 ns, 91.7701 us/op
WorkloadResult  43: 8192 op, 816823800.00 ns, 99.7099 us/op
WorkloadResult  44: 8192 op, 812119900.00 ns, 99.1357 us/op
WorkloadResult  45: 8192 op, 773464100.00 ns, 94.4170 us/op
WorkloadResult  46: 8192 op, 776358800.00 ns, 94.7704 us/op
WorkloadResult  47: 8192 op, 1010542300.00 ns, 123.3572 us/op
WorkloadResult  48: 8192 op, 904857600.00 ns, 110.4563 us/op
WorkloadResult  49: 8192 op, 775051400.00 ns, 94.6108 us/op
WorkloadResult  50: 8192 op, 876902900.00 ns, 107.0438 us/op
WorkloadResult  51: 8192 op, 784378900.00 ns, 95.7494 us/op
WorkloadResult  52: 8192 op, 756339700.00 ns, 92.3266 us/op
WorkloadResult  53: 8192 op, 747708900.00 ns, 91.2731 us/op
WorkloadResult  54: 8192 op, 739616600.00 ns, 90.2852 us/op
WorkloadResult  55: 8192 op, 741146300.00 ns, 90.4720 us/op
WorkloadResult  56: 8192 op, 999993600.00 ns, 122.0695 us/op
WorkloadResult  57: 8192 op, 856526800.00 ns, 104.5565 us/op
WorkloadResult  58: 8192 op, 743354600.00 ns, 90.7415 us/op
WorkloadResult  59: 8192 op, 737537100.00 ns, 90.0314 us/op
WorkloadResult  60: 8192 op, 744067100.00 ns, 90.8285 us/op
WorkloadResult  61: 8192 op, 866595200.00 ns, 105.7855 us/op
WorkloadResult  62: 8192 op, 819363300.00 ns, 100.0199 us/op
WorkloadResult  63: 8192 op, 834992500.00 ns, 101.9278 us/op
WorkloadResult  64: 8192 op, 780530900.00 ns, 95.2797 us/op
WorkloadResult  65: 8192 op, 768006700.00 ns, 93.7508 us/op
WorkloadResult  66: 8192 op, 912888500.00 ns, 111.4366 us/op
WorkloadResult  67: 8192 op, 1010601400.00 ns, 123.3644 us/op
WorkloadResult  68: 8192 op, 683629700.00 ns, 83.4509 us/op
WorkloadResult  69: 8192 op, 655249000.00 ns, 79.9865 us/op
WorkloadResult  70: 8192 op, 645473200.00 ns, 78.7931 us/op
WorkloadResult  71: 8192 op, 680035800.00 ns, 83.0122 us/op
WorkloadResult  72: 8192 op, 725344400.00 ns, 88.5430 us/op
WorkloadResult  73: 8192 op, 713202500.00 ns, 87.0609 us/op
WorkloadResult  74: 8192 op, 675277300.00 ns, 82.4313 us/op
WorkloadResult  75: 8192 op, 753130400.00 ns, 91.9349 us/op
WorkloadResult  76: 8192 op, 646348600.00 ns, 78.9000 us/op
WorkloadResult  77: 8192 op, 656532500.00 ns, 80.1431 us/op
WorkloadResult  78: 8192 op, 641465700.00 ns, 78.3039 us/op
WorkloadResult  79: 8192 op, 673775600.00 ns, 82.2480 us/op
WorkloadResult  80: 8192 op, 668976500.00 ns, 81.6622 us/op
WorkloadResult  81: 8192 op, 652847600.00 ns, 79.6933 us/op
WorkloadResult  82: 8192 op, 775218300.00 ns, 94.6311 us/op
WorkloadResult  83: 8192 op, 713645700.00 ns, 87.1150 us/op
WorkloadResult  84: 8192 op, 665267800.00 ns, 81.2094 us/op
WorkloadResult  85: 8192 op, 772078600.00 ns, 94.2479 us/op
